feature_id,stratum
feat_sae_20260828_080834_39cc_27800,curated_E_hetero
feat_sae_20260828_080834_39cc_14702,curated_D_hetero
feat_sae_20260828_080834_39cc_28013,curated_D_hetero
feat_sae_20260828_080834_39cc_02399,curated_E_hetero
feat_sae_20260828_080834_39cc_05375,curated_E_hetero
feat_sae_20260828_080834_39cc_08295,curated_E_hetero
feat_sae_20260828_080834_39cc_23597,curated_D_hetero
feat_sae_20260828_080834_39cc_28716,curated_E_hetero
feat_sae_20260828_080834_39cc_07896,curated_E_hetero
feat_sae_20260828_080834_39cc_27185,curated_E_hetero
feat_sae_20260828_080834_39cc_15767,curated_E_hetero
feat_sae_20260828_080834_39cc_23919,curated_E_hetero
feat_sae_20260828_080834_39cc_12459,curated_E_hetero
feat_sae_20260828_080834_39cc_24953,curated_E_hetero
feat_sae_20260828_080834_39cc_23994,curated_D_hetero
feat_sae_20260828_080834_39cc_03563,curated_E_hetero
feat_sae_20260828_080834_39cc_15851,curated_E_homog
feat_sae_20260828_080834_39cc_09036,curated_E_hetero
feat_sae_20260828_080834_39cc_12687,curated_E_hetero
feat_sae_20260828_080834_39cc_26400,curated_D_hetero
feat_sae_20260828_080834_39cc_29081,curated_E_mid
feat_sae_20260828_080834_39cc_15046,curated_E_hetero
feat_sae_20260828_080834_39cc_23491,curated_E_hetero
feat_sae_20260828_080834_39cc_13999,curated_E_hetero
feat_sae_20260828_080834_39cc_18193,curated_E_hetero
feat_sae_20260828_080834_39cc_17548,curated_E_hetero
feat_sae_20260828_080834_39cc_12065,curated_D_hetero
feat_sae_20260828_080834_39cc_21474,curated_E_hetero
feat_sae_20260828_080834_39cc_10624,curated_D_hetero
feat_sae_20260828_080834_39cc_06694,curated_D_hetero
feat_sae_20260828_080834_39cc_05846,curated_E_hetero
feat_sae_20260828_080834_39cc_21479,curated_E_hetero
feat_sae_20260828_080834_39cc_15177,curated_E_mid
feat_sae_20260828_080834_39cc_20407,reference
feat_sae_20260828_080834_39cc_24415,curated_D_hetero
feat_sae_20260828_080834_39cc_19475,curated_E_hetero
feat_sae_20260828_080834_39cc_24167,curated_E_hetero
feat_sae_20260828_080834_39cc_01673,curated_E_hetero
feat_sae_20260828_080834_39cc_07880,curated_E_mid
feat_sae_20260828_080834_39cc_28764,curated_E_hetero
feat_sae_20260828_080834_39cc_02810,curated_E_mid
feat_sae_20260828_080834_39cc_30392,curated_E_hetero
feat_sae_20260828_080834_39cc_22802,curated_E_hetero
feat_sae_20260828_080834_39cc_03867,curated_E_hetero
feat_sae_20260828_080834_39cc_11913,curated_E_hetero
feat_sae_20260828_080834_39cc_22335,curated_D_hetero
feat_sae_20260828_080834_39cc_01826,curated_D_hetero
feat_sae_20260828_080834_39cc_30531,curated_D_hetero
feat_sae_20260828_080834_39cc_06984,curated_E_hetero
feat_sae_20260828_080834_39cc_05916,curated_E_hetero
feat_sae_20260828_080834_39cc_14353,curated_E_mid
feat_sae_20260828_080834_39cc_01378,curated_E_hetero
feat_sae_20260828_080834_39cc_12997,curated_E_hetero
feat_sae_20260828_080834_39cc_10068,curated_E_homog
feat_sae_20260828_080834_39cc_03740,curated_E_hetero
feat_sae_20260828_080834_39cc_15232,curated_E_hetero
feat_sae_20260828_080834_39cc_10708,curated_E_hetero
feat_sae_20260828_080834_39cc_18642,curated_E_hetero
feat_sae_20260828_080834_39cc_04382,curated_D_hetero
feat_sae_20260828_080834_39cc_17812,curated_E_hetero
feat_sae_20260828_080834_39cc_16134,curated_E_mid
feat_sae_20260828_080834_39cc_00719,curated_E_hetero
feat_sae_20260828_080834_39cc_08208,curated_E_hetero
feat_sae_20260828_080834_39cc_03233,curated_E_hetero
feat_sae_20260828_080834_39cc_01035,curated_D_hetero
feat_sae_20260828_080834_39cc_04368,curated_E_hetero
feat_sae_20260828_080834_39cc_21933,curated_D_hetero
feat_sae_20260828_080834_39cc_11442,curated_E_hetero
feat_sae_20260828_080834_39cc_01399,curated_E_hetero
feat_sae_20260828_080834_39cc_11074,curated_E_homog
feat_sae_20260828_080834_39cc_11377,curated_D_homog
feat_sae_20260828_080834_39cc_14040,curated_E_hetero
feat_sae_20260828_080834_39cc_14031,curated_E_mid
feat_sae_20260828_080834_39cc_08266,curated_E_hetero
feat_sae_20260828_080834_39cc_22502,curated_D_hetero
feat_sae_20260828_080834_39cc_02763,curated_E_hetero
feat_sae_20260828_080834_39cc_03110,curated_E_hetero
feat_sae_20260828_080834_39cc_10279,curated_E_hetero
feat_sae_20260828_080834_39cc_20000,curated_E_hetero
feat_sae_20260828_080834_39cc_18266,curated_E_hetero
feat_sae_20260828_080834_39cc_28120,curated_E_hetero
feat_sae_20260828_080834_39cc_09818,curated_E_hetero
feat_sae_20260828_080834_39cc_26459,curated_D_hetero
feat_sae_20260828_080834_39cc_27560,curated_D_hetero
feat_sae_20260828_080834_39cc_25278,curated_E_mid
feat_sae_20260828_080834_39cc_21557,curated_E_mid
feat_sae_20260828_080834_39cc_14741,curated_E_hetero
feat_sae_20260828_080834_39cc_00762,curated_E_hetero
feat_sae_20260828_080834_39cc_27032,curated_E_mid
feat_sae_20260828_080834_39cc_28440,curated_E_hetero
feat_sae_20260828_080834_39cc_19129,curated_E_hetero
feat_sae_20260828_080834_39cc_29644,curated_E_hetero
feat_sae_20260828_080834_39cc_14664,curated_E_hetero
feat_sae_20260828_080834_39cc_22074,curated_E_hetero
feat_sae_20260828_080834_39cc_02129,curated_E_hetero
feat_sae_20260828_080834_39cc_26209,curated_D_hetero
feat_sae_20260828_080834_39cc_15902,curated_E_hetero
feat_sae_20260828_080834_39cc_00133,curated_D_mid
feat_sae_20260828_080834_39cc_10073,curated_E_hetero
feat_sae_20260828_080834_39cc_22392,curated_E_hetero
feat_sae_20260828_080834_39cc_00465,curated_E_hetero
feat_sae_20260828_080834_39cc_05202,curated_D_mid
feat_sae_20260828_080834_39cc_12445,curated_E_mid
feat_sae_20260828_080834_39cc_21774,curated_E_hetero
feat_sae_20260828_080834_39cc_15791,curated_E_hetero
feat_sae_20260828_080834_39cc_14255,curated_E_hetero
feat_sae_20260828_080834_39cc_04617,curated_E_hetero
feat_sae_20260828_080834_39cc_02259,curated_E_mid
feat_sae_20260828_080834_39cc_13788,curated_E_hetero
feat_sae_20260828_080834_39cc_00685,curated_E_hetero
feat_sae_20260828_080834_39cc_29810,curated_D_hetero
feat_sae_20260828_080834_39cc_26417,curated_E_hetero
feat_sae_20260828_080834_39cc_24718,curated_E_mid
feat_sae_20260828_080834_39cc_28556,curated_E_hetero
feat_sae_20260828_080834_39cc_00269,curated_E_hetero
feat_sae_20260828_080834_39cc_15540,curated_E_homog
feat_sae_20260828_080834_39cc_24261,curated_D_hetero
feat_sae_20260828_080834_39cc_13880,curated_E_hetero
feat_sae_20260828_080834_39cc_09939,curated_E_hetero
feat_sae_20260828_080834_39cc_17378,curated_E_hetero
feat_sae_20260828_080834_39cc_13176,curated_E_hetero
feat_sae_20260828_080834_39cc_22611,curated_E_mid
feat_sae_20260828_080834_39cc_29538,curated_E_hetero
feat_sae_20260828_080834_39cc_00154,curated_E_hetero
feat_sae_20260828_080834_39cc_28917,curated_E_hetero
feat_sae_20260828_080834_39cc_01971,curated_E_hetero
feat_sae_20260828_080834_39cc_00439,curated_E_hetero
feat_sae_20260828_080834_39cc_27928,curated_E_mid
feat_sae_20260828_080834_39cc_22755,curated_E_hetero
feat_sae_20260828_080834_39cc_25239,curated_E_homog
feat_sae_20260828_080834_39cc_18317,curated_E_hetero
feat_sae_20260828_080834_39cc_02853,reference
feat_sae_20260828_080834_39cc_01191,curated_E_mid
feat_sae_20260828_080834_39cc_12516,curated_E_mid
feat_sae_20260828_080834_39cc_25727,census_C
feat_sae_20260828_080834_39cc_25720,curated_E_hetero
feat_sae_20260828_080834_39cc_09797,curated_E_hetero
feat_sae_20260828_080834_39cc_25770,curated_E_hetero
feat_sae_20260828_080834_39cc_21026,curated_E_hetero
feat_sae_20260828_080834_39cc_21375,curated_D_hetero
feat_sae_20260828_080834_39cc_16163,reference
feat_sae_20260828_080834_39cc_28529,curated_E_hetero
feat_sae_20260828_080834_39cc_07897,curated_E_hetero
feat_sae_20260828_080834_39cc_15319,curated_D_hetero
feat_sae_20260828_080834_39cc_29672,curated_D_hetero
feat_sae_20260828_080834_39cc_29852,curated_E_hetero
feat_sae_20260828_080834_39cc_28362,curated_E_hetero
feat_sae_20260828_080834_39cc_15741,curated_E_hetero
feat_sae_20260828_080834_39cc_16500,curated_D_hetero
feat_sae_20260828_080834_39cc_20309,curated_E_hetero
feat_sae_20260828_080834_39cc_10415,curated_E_homog
feat_sae_20260828_080834_39cc_08936,curated_E_hetero
feat_sae_20260828_080834_39cc_02953,curated_E_homog
feat_sae_20260828_080834_39cc_00070,curated_D_hetero
feat_sae_20260828_080834_39cc_25849,curated_E_mid
feat_sae_20260828_080834_39cc_13371,curated_E_hetero
feat_sae_20260828_080834_39cc_27062,curated_E_hetero
feat_sae_20260828_080834_39cc_14785,curated_E_hetero
feat_sae_20260828_080834_39cc_21887,curated_E_hetero
feat_sae_20260828_080834_39cc_27969,curated_E_homog
feat_sae_20260828_080834_39cc_18450,curated_E_hetero
feat_sae_20260828_080834_39cc_07881,curated_E_hetero
feat_sae_20260828_080834_39cc_13517,curated_E_hetero
feat_sae_20260828_080834_39cc_30481,curated_E_homog
feat_sae_20260828_080834_39cc_02728,curated_E_hetero
feat_sae_20260828_080834_39cc_05739,curated_E_hetero
feat_sae_20260828_080834_39cc_08785,curated_E_mid
feat_sae_20260828_080834_39cc_15957,curated_E_hetero
feat_sae_20260828_080834_39cc_12333,curated_E_hetero
feat_sae_20260828_080834_39cc_30473,curated_E_hetero
feat_sae_20260828_080834_39cc_15923,curated_E_hetero
feat_sae_20260828_080834_39cc_28782,curated_E_hetero
feat_sae_20260828_080834_39cc_23463,curated_E_hetero
feat_sae_20260828_080834_39cc_22638,curated_E_hetero
feat_sae_20260828_080834_39cc_22507,curated_D_hetero
feat_sae_20260828_080834_39cc_10325,curated_E_hetero
feat_sae_20260828_080834_39cc_19428,curated_E_hetero
feat_sae_20260828_080834_39cc_00930,curated_E_hetero
feat_sae_20260828_080834_39cc_27690,curated_E_hetero
feat_sae_20260828_080834_39cc_28962,curated_E_hetero
feat_sae_20260828_080834_39cc_18699,curated_E_hetero
feat_sae_20260828_080834_39cc_07774,curated_D_hetero
feat_sae_20260828_080834_39cc_02066,curated_E_hetero
feat_sae_20260828_080834_39cc_19371,curated_E_hetero
feat_sae_20260828_080834_39cc_27626,curated_E_hetero
feat_sae_20260828_080834_39cc_00199,curated_E_hetero
feat_sae_20260828_080834_39cc_10347,curated_E_hetero
feat_sae_20260828_080834_39cc_17327,curated_E_mid
feat_sae_20260828_080834_39cc_01245,curated_E_hetero
feat_sae_20260828_080834_39cc_11426,curated_E_hetero
feat_sae_20260828_080834_39cc_18529,curated_E_hetero
feat_sae_20260828_080834_39cc_15052,curated_E_hetero
feat_sae_20260828_080834_39cc_29049,curated_D_hetero
feat_sae_20260828_080834_39cc_06657,curated_E_hetero
feat_sae_20260828_080834_39cc_27612,curated_E_hetero
feat_sae_20260828_080834_39cc_19281,curated_E_hetero
feat_sae_20260828_080834_39cc_24684,curated_E_homog
feat_sae_20260828_080834_39cc_26908,curated_E_hetero
feat_sae_20260828_080834_39cc_01413,curated_E_hetero
feat_sae_20260828_080834_39cc_07779,reference
feat_sae_20260828_080834_39cc_07702,curated_E_homog
feat_sae_20260828_080834_39cc_10315,curated_E_homog
feat_sae_20260828_080834_39cc_09166,curated_E_mid
feat_sae_20260828_080834_39cc_00723,curated_E_hetero
feat_sae_20260828_080834_39cc_02002,curated_E_hetero
feat_sae_20260828_080834_39cc_09594,curated_D_hetero
feat_sae_20260828_080834_39cc_23587,curated_E_hetero
feat_sae_20260828_080834_39cc_10578,curated_E_hetero
feat_sae_20260828_080834_39cc_29949,curated_D_mid
feat_sae_20260828_080834_39cc_14456,curated_E_hetero
feat_sae_20260828_080834_39cc_05187,curated_E_hetero
feat_sae_20260828_080834_39cc_16960,curated_E_hetero
feat_sae_20260828_080834_39cc_16024,curated_D_hetero
feat_sae_20260828_080834_39cc_28302,curated_E_hetero
feat_sae_20260828_080834_39cc_26050,curated_E_hetero
feat_sae_20260828_080834_39cc_01015,curated_E_hetero
feat_sae_20260828_080834_39cc_16984,curated_D_hetero
feat_sae_20260828_080834_39cc_12448,curated_E_hetero
feat_sae_20260828_080834_39cc_11211,curated_E_hetero
feat_sae_20260828_080834_39cc_15807,curated_E_hetero
feat_sae_20260828_080834_39cc_20547,curated_E_hetero
feat_sae_20260828_080834_39cc_12198,curated_E_homog
feat_sae_20260828_080834_39cc_16366,curated_E_hetero
feat_sae_20260828_080834_39cc_22413,curated_E_hetero
feat_sae_20260828_080834_39cc_00441,curated_E_hetero
feat_sae_20260828_080834_39cc_29626,curated_E_hetero
feat_sae_20260828_080834_39cc_13593,curated_E_hetero
feat_sae_20260828_080834_39cc_20004,curated_E_homog
feat_sae_20260828_080834_39cc_04890,curated_E_hetero
feat_sae_20260828_080834_39cc_15365,curated_E_mid
feat_sae_20260828_080834_39cc_23214,curated_E_mid
feat_sae_20260828_080834_39cc_18512,curated_E_hetero
feat_sae_20260828_080834_39cc_06724,curated_E_homog
feat_sae_20260828_080834_39cc_02529,curated_E_homog
feat_sae_20260828_080834_39cc_17913,curated_D_hetero
feat_sae_20260828_080834_39cc_03205,curated_E_hetero
feat_sae_20260828_080834_39cc_23112,reference
feat_sae_20260828_080834_39cc_18979,curated_E_hetero
feat_sae_20260828_080834_39cc_27037,curated_E_hetero
feat_sae_20260828_080834_39cc_03057,curated_E_hetero
feat_sae_20260828_080834_39cc_09010,curated_E_homog
feat_sae_20260828_080834_39cc_19813,curated_E_hetero
feat_sae_20260828_080834_39cc_25824,curated_E_hetero
feat_sae_20260828_080834_39cc_07788,curated_E_hetero
feat_sae_20260828_080834_39cc_09285,curated_E_mid
feat_sae_20260828_080834_39cc_00850,curated_E_mid
feat_sae_20260828_080834_39cc_01588,curated_E_hetero
feat_sae_20260828_080834_39cc_11878,curated_E_hetero
feat_sae_20260828_080834_39cc_12901,curated_E_homog
feat_sae_20260828_080834_39cc_22133,curated_E_hetero
feat_sae_20260828_080834_39cc_21721,curated_E_hetero
feat_sae_20260828_080834_39cc_19993,curated_E_hetero
feat_sae_20260828_080834_39cc_26094,curated_E_hetero
feat_sae_20260828_080834_39cc_10439,curated_E_hetero
feat_sae_20260828_080834_39cc_10160,curated_D_hetero
feat_sae_20260828_080834_39cc_11540,curated_E_homog
feat_sae_20260828_080834_39cc_30175,curated_D_hetero
feat_sae_20260828_080834_39cc_00555,curated_E_homog
feat_sae_20260828_080834_39cc_10996,curated_E_homog
feat_sae_20260828_080834_39cc_09104,curated_E_homog
feat_sae_20260828_080834_39cc_29045,curated_E_mid
feat_sae_20260828_080834_39cc_15717,curated_E_homog
feat_sae_20260828_080834_39cc_28895,curated_D_hetero
feat_sae_20260828_080834_39cc_12772,curated_D_hetero
feat_sae_20260828_080834_39cc_29800,curated_E_homog
feat_sae_20260828_080834_39cc_16640,curated_E_mid
feat_sae_20260828_080834_39cc_13909,curated_D_hetero
feat_sae_20260828_080834_39cc_21696,curated_E_homog
feat_sae_20260828_080834_39cc_21537,curated_E_mid
feat_sae_20260828_080834_39cc_29969,curated_E_homog
feat_sae_20260828_080834_39cc_26420,curated_D_hetero
feat_sae_20260828_080834_39cc_05945,curated_E_homog
feat_sae_20260828_080834_39cc_27171,curated_D_hetero
feat_sae_20260828_080834_39cc_07700,curated_D_hetero
feat_sae_20260828_080834_39cc_28206,curated_E_homog
feat_sae_20260828_080834_39cc_25416,curated_D_hetero
feat_sae_20260828_080834_39cc_17349,curated_D_hetero
feat_sae_20260828_080834_39cc_02326,curated_E_homog
feat_sae_20260828_080834_39cc_19932,curated_D_mid
feat_sae_20260828_080834_39cc_05604,curated_E_mid
feat_sae_20260828_080834_39cc_27971,curated_E_homog
feat_sae_20260828_080834_39cc_20658,curated_E_homog
feat_sae_20260828_080834_39cc_26925,curated_D_hetero
feat_sae_20260828_080834_39cc_10109,curated_D_hetero
feat_sae_20260828_080834_39cc_28990,reference
feat_sae_20260828_080834_39cc_25771,curated_E_mid
feat_sae_20260828_080834_39cc_15288,curated_E_homog
feat_sae_20260828_080834_39cc_12258,curated_E_mid
feat_sae_20260828_080834_39cc_16332,curated_E_mid
feat_sae_20260828_080834_39cc_22384,curated_E_mid
feat_sae_20260828_080834_39cc_26607,curated_D_hetero
feat_sae_20260828_080834_39cc_03533,curated_D_hetero
feat_sae_20260828_080834_39cc_26812,curated_E_mid
feat_sae_20260828_080834_39cc_24293,curated_D_hetero
feat_sae_20260828_080834_39cc_00548,curated_D_hetero
feat_sae_20260828_080834_39cc_02466,reference
feat_sae_20260828_080834_39cc_28800,curated_E_mid
feat_sae_20260828_080834_39cc_14146,curated_D_hetero
feat_sae_20260828_080834_39cc_01029,curated_D_mid
feat_sae_20260828_080834_39cc_18466,curated_D_hetero
feat_sae_20260828_080834_39cc_06338,curated_E_homog
feat_sae_20260828_080834_39cc_02318,curated_E_homog
feat_sae_20260828_080834_39cc_26003,curated_D_hetero
feat_sae_20260828_080834_39cc_17928,curated_D_hetero
feat_sae_20260828_080834_39cc_20592,curated_D_hetero
feat_sae_20260828_080834_39cc_15246,curated_E_homog
feat_sae_20260828_080834_39cc_02199,curated_D_hetero
feat_sae_20260828_080834_39cc_19025,curated_D_hetero
feat_sae_20260828_080834_39cc_25679,curated_E_mid
feat_sae_20260828_080834_39cc_22571,curated_E_homog
feat_sae_20260828_080834_39cc_26243,curated_E_mid
feat_sae_20260828_080834_39cc_15590,curated_E_mid
feat_sae_20260828_080834_39cc_04370,curated_D_mid
feat_sae_20260828_080834_39cc_17013,curated_E_mid
feat_sae_20260828_080834_39cc_11872,curated_D_hetero
feat_sae_20260828_080834_39cc_24852,curated_D_hetero
feat_sae_20260828_080834_39cc_21431,curated_D_hetero
feat_sae_20260828_080834_39cc_25825,curated_D_hetero
feat_sae_20260828_080834_39cc_17615,curated_E_homog
feat_sae_20260828_080834_39cc_26300,curated_E_homog
feat_sae_20260828_080834_39cc_28756,curated_E_homog
feat_sae_20260828_080834_39cc_01716,curated_D_hetero
feat_sae_20260828_080834_39cc_13082,curated_D_hetero
feat_sae_20260828_080834_39cc_21032,curated_E_homog
feat_sae_20260828_080834_39cc_01250,curated_E_homog
feat_sae_20260828_080834_39cc_13487,curated_D_hetero
feat_sae_20260828_080834_39cc_29629,curated_D_hetero
feat_sae_20260828_080834_39cc_01897,curated_E_mid
feat_sae_20260828_080834_39cc_14846,curated_D_homog
feat_sae_20260828_080834_39cc_23002,curated_E_homog
feat_sae_20260828_080834_39cc_22976,curated_D_mid
feat_sae_20260828_080834_39cc_10663,curated_E_mid
feat_sae_20260828_080834_39cc_18052,curated_E_mid
feat_sae_20260828_080834_39cc_05964,curated_E_homog
feat_sae_20260828_080834_39cc_14991,reference
feat_sae_20260828_080834_39cc_10134,curated_D_hetero
feat_sae_20260828_080834_39cc_23146,curated_E_homog
feat_sae_20260828_080834_39cc_24394,curated_E_mid
feat_sae_20260828_080834_39cc_15453,curated_E_homog
feat_sae_20260828_080834_39cc_22763,curated_E_homog
feat_sae_20260828_080834_39cc_19320,curated_E_homog
feat_sae_20260828_080834_39cc_24753,reference
feat_sae_20260828_080834_39cc_06257,curated_D_hetero
feat_sae_20260828_080834_39cc_17489,curated_E_mid
feat_sae_20260828_080834_39cc_00841,curated_E_mid
feat_sae_20260828_080834_39cc_30237,curated_E_homog
feat_sae_20260828_080834_39cc_27994,curated_E_homog
feat_sae_20260828_080834_39cc_19524,curated_D_hetero
feat_sae_20260828_080834_39cc_19254,curated_E_homog
feat_sae_20260828_080834_39cc_06939,curated_D_hetero
feat_sae_20260828_080834_39cc_24649,curated_D_hetero
feat_sae_20260828_080834_39cc_21136,curated_E_mid
feat_sae_20260828_080834_39cc_03022,curated_E_homog
feat_sae_20260828_080834_39cc_09077,curated_E_homog
feat_sae_20260828_080834_39cc_11244,curated_D_hetero
feat_sae_20260828_080834_39cc_19751,curated_D_mid
feat_sae_20260828_080834_39cc_25103,curated_E_mid
feat_sae_20260828_080834_39cc_10827,curated_D_hetero
feat_sae_20260828_080834_39cc_24924,curated_D_hetero
feat_sae_20260828_080834_39cc_27692,curated_E_mid
feat_sae_20260828_080834_39cc_04946,curated_E_mid
feat_sae_20260828_080834_39cc_07766,curated_D_hetero
feat_sae_20260828_080834_39cc_20473,curated_D_hetero
feat_sae_20260828_080834_39cc_10801,curated_D_hetero
feat_sae_20260828_080834_39cc_12237,curated_E_mid
feat_sae_20260828_080834_39cc_08223,curated_D_hetero
feat_sae_20260828_080834_39cc_19297,curated_D_hetero
feat_sae_20260828_080834_39cc_19976,curated_E_homog
feat_sae_20260828_080834_39cc_22341,curated_E_mid
feat_sae_20260828_080834_39cc_20609,curated_D_hetero
feat_sae_20260828_080834_39cc_04846,curated_E_mid
feat_sae_20260828_080834_39cc_30298,curated_D_hetero
feat_sae_20260828_080834_39cc_08995,curated_E_homog
feat_sae_20260828_080834_39cc_11037,curated_E_mid
feat_sae_20260828_080834_39cc_23260,curated_E_mid
feat_sae_20260828_080834_39cc_07284,curated_D_hetero
feat_sae_20260828_080834_39cc_08079,curated_E_mid
feat_sae_20260828_080834_39cc_25462,curated_D_hetero
feat_sae_20260828_080834_39cc_19628,curated_E_mid
feat_sae_20260828_080834_39cc_16699,curated_E_homog
feat_sae_20260828_080834_39cc_03353,curated_E_mid
feat_sae_20260828_080834_39cc_01532,curated_D_mid
feat_sae_20260828_080834_39cc_02246,curated_E_homog
feat_sae_20260828_080834_39cc_25025,curated_E_mid
feat_sae_20260828_080834_39cc_20454,curated_E_mid
feat_sae_20260828_080834_39cc_05751,curated_D_hetero
feat_sae_20260828_080834_39cc_04255,curated_D_hetero
feat_sae_20260828_080834_39cc_16817,curated_D_hetero
feat_sae_20260828_080834_39cc_09051,curated_E_homog
feat_sae_20260828_080834_39cc_28853,census_C
feat_sae_20260828_080834_39cc_26831,curated_D_hetero
feat_sae_20260828_080834_39cc_03925,curated_E_homog
feat_sae_20260828_080834_39cc_21547,curated_E_mid
feat_sae_20260828_080834_39cc_10204,curated_D_hetero
feat_sae_20260828_080834_39cc_18475,curated_E_homog
feat_sae_20260828_080834_39cc_10479,curated_E_mid
feat_sae_20260828_080834_39cc_19693,curated_E_mid
feat_sae_20260828_080834_39cc_02032,curated_D_hetero
feat_sae_20260828_080834_39cc_05088,curated_D_hetero
feat_sae_20260828_080834_39cc_23951,curated_D_hetero
feat_sae_20260828_080834_39cc_01919,curated_D_hetero
feat_sae_20260828_080834_39cc_24101,curated_E_mid
feat_sae_20260828_080834_39cc_19838,curated_E_homog
feat_sae_20260828_080834_39cc_17963,curated_D_homog
feat_sae_20260828_080834_39cc_08045,curated_D_hetero
feat_sae_20260828_080834_39cc_01235,curated_D_mid
feat_sae_20260828_080834_39cc_08018,curated_D_hetero
feat_sae_20260828_080834_39cc_06411,curated_D_hetero
feat_sae_20260828_080834_39cc_18829,curated_D_hetero
feat_sae_20260828_080834_39cc_04712,curated_D_hetero
feat_sae_20260828_080834_39cc_19362,curated_D_hetero
feat_sae_20260828_080834_39cc_12225,curated_D_hetero
feat_sae_20260828_080834_39cc_27126,curated_E_homog
feat_sae_20260828_080834_39cc_20550,curated_E_mid
feat_sae_20260828_080834_39cc_24034,curated_E_mid
feat_sae_20260828_080834_39cc_09547,curated_D_hetero
feat_sae_20260828_080834_39cc_13019,curated_E_mid
feat_sae_20260828_080834_39cc_19768,curated_D_hetero
feat_sae_20260828_080834_39cc_04193,curated_D_hetero
feat_sae_20260828_080834_39cc_08194,curated_D_hetero
feat_sae_20260828_080834_39cc_24670,curated_E_mid
feat_sae_20260828_080834_39cc_00413,reference
feat_sae_20260828_080834_39cc_11363,curated_D_hetero
feat_sae_20260828_080834_39cc_12572,curated_E_mid
feat_sae_20260828_080834_39cc_30374,curated_D_hetero
feat_sae_20260828_080834_39cc_13713,curated_D_hetero
feat_sae_20260828_080834_39cc_29430,curated_D_hetero
feat_sae_20260828_080834_39cc_13078,curated_D_hetero
feat_sae_20260828_080834_39cc_03927,curated_D_hetero
feat_sae_20260828_080834_39cc_14737,curated_E_mid
feat_sae_20260828_080834_39cc_17534,curated_E_mid
feat_sae_20260828_080834_39cc_09784,curated_D_hetero
feat_sae_20260828_080834_39cc_14108,curated_E_homog
feat_sae_20260828_080834_39cc_06750,curated_E_mid
feat_sae_20260828_080834_39cc_11740,curated_D_hetero
feat_sae_20260828_080834_39cc_07652,curated_E_mid
feat_sae_20260828_080834_39cc_26891,curated_D_hetero
feat_sae_20260828_080834_39cc_15854,curated_E_homog
feat_sae_20260828_080834_39cc_01205,curated_D_homog
feat_sae_20260828_080834_39cc_25908,curated_D_hetero
feat_sae_20260828_080834_39cc_28842,curated_D_hetero
feat_sae_20260828_080834_39cc_03359,curated_E_homog
feat_sae_20260828_080834_39cc_15521,reference
feat_sae_20260828_080834_39cc_18039,curated_E_mid
feat_sae_20260828_080834_39cc_17045,curated_D_hetero
feat_sae_20260828_080834_39cc_25757,curated_E_mid
feat_sae_20260828_080834_39cc_25838,curated_D_hetero
feat_sae_20260828_080834_39cc_28194,curated_D_hetero
feat_sae_20260828_080834_39cc_26372,curated_E_homog
feat_sae_20260828_080834_39cc_15448,curated_D_hetero
feat_sae_20260828_080834_39cc_16969,curated_E_mid
feat_sae_20260828_080834_39cc_22931,curated_E_mid
feat_sae_20260828_080834_39cc_06577,reference
feat_sae_20260828_080834_39cc_27795,curated_D_hetero
feat_sae_20260828_080834_39cc_27684,curated_E_mid
feat_sae_20260828_080834_39cc_28528,curated_D_hetero
feat_sae_20260828_080834_39cc_15588,curated_D_hetero
feat_sae_20260828_080834_39cc_19465,curated_D_hetero
feat_sae_20260828_080834_39cc_23665,curated_D_hetero
feat_sae_20260828_080834_39cc_29627,curated_D_hetero
feat_sae_20260828_080834_39cc_19061,curated_D_hetero
feat_sae_20260828_080834_39cc_26701,curated_E_homog
feat_sae_20260828_080834_39cc_28261,curated_D_hetero
feat_sae_20260828_080834_39cc_29841,curated_E_mid
feat_sae_20260828_080834_39cc_06451,curated_D_hetero
feat_sae_20260828_080834_39cc_10630,curated_D_hetero
feat_sae_20260828_080834_39cc_04699,census_C
feat_sae_20260828_080834_39cc_08870,curated_D_hetero
feat_sae_20260828_080834_39cc_19950,curated_D_hetero
feat_sae_20260828_080834_39cc_12636,curated_D_hetero
feat_sae_20260828_080834_39cc_14537,curated_D_hetero
feat_sae_20260828_080834_39cc_22072,curated_E_homog
feat_sae_20260828_080834_39cc_02281,curated_D_hetero
feat_sae_20260828_080834_39cc_19770,curated_D_hetero
feat_sae_20260828_080834_39cc_26647,curated_D_hetero
feat_sae_20260828_080834_39cc_28866,curated_E_mid
feat_sae_20260828_080834_39cc_05828,curated_D_hetero
feat_sae_20260828_080834_39cc_19772,curated_D_hetero
feat_sae_20260828_080834_39cc_20641,curated_D_hetero
feat_sae_20260828_080834_39cc_02323,curated_D_hetero
feat_sae_20260828_080834_39cc_19267,curated_D_hetero
feat_sae_20260828_080834_39cc_06391,curated_E_mid
feat_sae_20260828_080834_39cc_25384,curated_D_hetero
feat_sae_20260828_080834_39cc_25395,curated_D_hetero
feat_sae_20260828_080834_39cc_19495,curated_E_mid
feat_sae_20260828_080834_39cc_29446,curated_E_homog
feat_sae_20260828_080834_39cc_27054,curated_D_hetero
feat_sae_20260828_080834_39cc_04870,curated_D_hetero
feat_sae_20260828_080834_39cc_04757,curated_D_hetero
feat_sae_20260828_080834_39cc_24602,curated_D_hetero
feat_sae_20260828_080834_39cc_28262,curated_E_homog
